,날짜,종가,전일비,시가,고가,저가,거래량
1797,2017.01.02,1805000,3000,1799000,1812000,1794000,93012
1798,2016.12.29,1802000,14000,1771000,1802000,1770000,150329
1799,2016.12.28,1788000,-11000,1792000,1799000,1780000,133258
1800,2016.12.27,1799000,1000,1799000,1810000,1793000,93069
1801,2016.12.26,1798000,16000,1780000,1800000,1778000,96472
1802,2016.12.23,1782000,-27000,1801000,1804000,1780000,166697
1803,2016.12.22,1809000,4000,1813000,1815000,1799000,127092
1804,2016.12.21,1805000,-7000,1818000,1830000,1801000,131042
1805,2016.12.20,1812000,17000,1796000,1820000,1792000,152304
1806,2016.12.19,1795000,2000,1781000,1819000,1781000,108716
1807,2016.12.16,1793000,34000,1765000,1801000,1760000,234954
1808,2016.12.15,1759000,-18000,1741000,1775000,1741000,115471
1809,2016.12.14,1777000,11000,1778000,1784000,1764000,149102
1810,2016.12.13,1766000,14000,1731000,1772000,1731000,233689
1811,2016.12.12,1752000,-28000,1733000,1768000,1733000,228289
1812,2016.12.09,1780000,-10000,1795000,1795000,1770000,213049
1813,2016.12.08,1790000,18000,1799000,1801000,1776000,329251
1814,2016.12.07,1772000,24000,1752000,1774000,1752000,192073
1815,2016.12.06,1748000,30000,1722000,1760000,1720000,280036
1816,2016.12.05,1718000,-9000,1717000,1734000,1711000,169692
1817,2016.12.02,1727000,-22000,1724000,1738000,1707000,307059
1818,2016.12.01,1749000,3000,1740000,1753000,1733000,310707
1819,2016.11.30,1746000,69000,1677000,1747000,1677000,570704
1820,2016.11.29,1677000,0,1690000,1698000,1669000,361626
1821,2016.11.28,1677000,27000,1650000,1681000,1640000,265881
1822,2016.11.25,1650000,0,1641000,1652000,1633000,125538
1823,2016.11.24,1650000,1000,1649000,1652000,1633000,155143
1824,2016.11.23,1649000,9000,1661000,1661000,1626000,253372
1825,2016.11.22,1640000,47000,1607000,1645000,1600000,195022
1826,2016.11.21,1593000,7000,1565000,1606000,1565000,163604
1827,2016.11.18,1586000,18000,1582000,1588000,1570000,189215
1828,2016.11.17,1568000,10000,1555000,1576000,1545000,157411
1829,2016.11.16,1558000,19000,1540000,1564000,1540000,266164
1830,2016.11.15,1539000,-14000,1553000,1581000,1539000,273314
1831,2016.11.14,1553000,-45000,1595000,1596000,1552000,302666
1832,2016.11.11,1598000,-51000,1585000,1618000,1585000,256736
1833,2016.11.10,1649000,53000,1630000,1650000,1618000,235907
1834,2016.11.09,1596000,-48000,1646000,1657000,1591000,313672
1835,2016.11.08,1644000,4000,1649000,1649000,1635000,108349
1836,2016.11.07,1640000,13000,1647000,1650000,1634000,153238
1837,2016.11.04,1627000,11000,1605000,1634000,1605000,142077
1838,2016.11.03,1616000,-27000,1630000,1640000,1606000,206837
1839,2016.11.02,1643000,-9000,1640000,1652000,1631000,201985
1840,2016.11.01,1652000,13000,1630000,1652000,1612000,206948
1841,2016.10.31,1639000,25000,1616000,1639000,1611000,241344
1842,2016.10.28,1614000,41000,1580000,1614000,1580000,204284
1843,2016.10.27,1573000,6000,1571000,1617000,1556000,282340
1844,2016.10.26,1567000,-30000,1597000,1599000,1562000,210680
1845,2016.10.25,1597000,-11000,1600000,1604000,1592000,197322
1846,2016.10.24,1608000,19000,1593000,1608000,1590000,185799
1847,2016.10.21,1589000,-31000,1606000,1613000,1588000,209550
1848,2016.10.20,1620000,-5000,1626000,1651000,1609000,206609
1849,2016.10.19,1625000,36000,1579000,1643000,1575000,308891
1850,2016.10.18,1589000,-1000,1572000,1595000,1572000,207690
1851,2016.10.17,1590000,13000,1565000,1602000,1538000,255704
1852,2016.10.14,1577000,20000,1548000,1588000,1547000,283179
1853,2016.10.13,1557000,22000,1550000,1581000,1545000,437291
1854,2016.10.12,1535000,-10000,1495000,1545000,1494000,781771
1855,2016.10.11,1545000,-135000,1600000,1625000,1545000,768543
1856,2016.10.10,1680000,-26000,1650000,1689000,1628000,505866
1857,2016.10.07,1706000,15000,1700000,1716000,1690000,521011
1858,2016.10.06,1691000,72000,1696000,1700000,1667000,591163
1859,2016.10.05,1619000,5000,1601000,1626000,1597000,249409
1860,2016.10.04,1614000,16000,1610000,1624000,1606000,261062
1861,2016.09.30,1598000,-2000,1590000,1615000,1585000,235254
1862,2016.09.29,1600000,33000,1573000,1619000,1572000,227951
1863,2016.09.28,1567000,-2000,1554000,1573000,1554000,174128
1864,2016.09.27,1569000,1000,1550000,1575000,1533000,196688
